"HOOK"	"KAAL"	"CAS"	"Name"	"RT"	"Match"	"RTV"	"MatchV"	"Siloxane"	"Cont"	"SampC"	"SampFC"	"AmbiC"	"BlankC"	"SampMax"	"SampFMax"	"SampMean"	"SampFMean"	"SampMedianPos"	"SampFMedianPos"	"SampP"	"SampFP"	"AmbiP"	"BlankP"	"AmbiT"	"BlankT"	"AmbiRatio"	"AmbiFT"	"BlankFT"	"AmbiFRatio"	"Candidate"	"Real"	"AmbiTadj"	"BlankTadj"	"AmbiFTadj"	"BlankFTadj"	"FReal"
0	9.22796018053629e-05	"100-47-0"	"benzonitrile"	7.52535	80.5	0.794067119821429	213.125	FALSE	FALSE	8	8	0	0	127090.974672	127090.974672	2255.26339500234	2255.26339500234	14768.544642	14768.544642	0.0625	0.0625	0	0	0.0352725441032047	0.0352725441032047	Inf	0.0352725441032047	0.0352725441032047	Inf	TRUE	TRUE	0.0623309341001836	0.0659443215842522	0.0395480039945022	0.0401564348251868	TRUE
0.0837413559997946	0.00830214473047382	"100-52-7"	"benzaldehyde"	6.9962	95	0.0726938908209197	19.5850064766839	FALSE	FALSE	127	127	14	38	7931601.19764	7931601.19764	709403.583514477	709403.583514477	404912.530044	404912.530044	0.9921875	0.9921875	0.875	0.974358974358974	0.0168774728695111	8.47671117636490e-11	1.86952940216838	0.0168774728695111	8.47671117636490e-11	1.86952940216838	TRUE	TRUE	1	1	1	1	FALSE
0.00660404471338657	9.59903765486078e-05	"100-66-3"	"anisole"	6.16985	90.5	0.00830745021538461	83.3661538461538	FALSE	FALSE	23	23	0	0	593309.1759	593309.1759	22164.1656635539	22164.1656635539	78291.388353	78291.388353	0.1796875	0.1796875	0	0	0.000300018309399539	0.000300018309399539	Inf	0.000300018309399539	0.000300018309399539	Inf	TRUE	TRUE	0.00154809447650162	0.00161259841302252	0.000925056453981912	0.000925056453981912	TRUE
0.000252560903119369	0.000370446776457311	"102-04-5"	"1,3-diphenylpropan-2-one"	11.2557	76	0.0232521098888889	9.87777777777778	FALSE	FALSE	10	10	0	0	280205.77923	280205.77923	11932.7717945391	11932.7717945391	144584.836155	144584.836155	0.078125	0.078125	0	0	0.00297771912357316	0.00297771912357316	Inf	0.00297771912357316	0.00297771912357316	Inf	TRUE	TRUE	0.0103817774848902	0.0109750219125982	0.00612086708734484	0.00629574900412612	TRUE
0.00362054046325867	0	"103-70-8"	"N-phenylformamide"	11.5163	86	1.37658572218182	14.4545454545455	FALSE	FALSE	10	10	0	0	1097015.73998	1097015.73998	34535.1466437266	34535.1466437266	386240.9615625	386240.9615625	0.078125	0.078125	0	0	0.00325183985010956	0.00325183985010956	Inf	0.00325183985010956	0.00325183985010956	Inf	TRUE	TRUE	0.0108280696523669	0.0110921689121808	0.0063629496085378	0.0063629496085378	TRUE
0.0414101478806613	0.0117096611491846	"106-68-3"	"octan-3-one"	7.46475	92	0.079491852547651	11.2474720357942	FALSE	FALSE	120	120	1	1	18403108.48542	18403108.48542	1070395.33379535	1070395.33379535	465391.56271	465391.56271	0.9375	0.9375	0.0625	0.0256410256410256	8.22929970465938e-09	8.28703709204193e-09	1115.33936098044	8.22929970465938e-09	8.28703709204193e-09	1115.33936098044	TRUE	TRUE	1.51654237414437e-07	1.52718254981916e-07	8.69954540206849e-08	8.76058206873004e-08	TRUE
0.000756662421967563	0	"106-70-7"	"methyl hexanoate"	6.2867	78	0.0219376089090909	53.8545454545455	FALSE	FALSE	11	11	0	0	198174.002496	198174.002496	5138.60575369062	5138.60575369062	33095.996648	33095.996648	0.0859375	0.0859375	0	0	0.00641166672802442	0.00641166672802442	Inf	0.00641166672802442	0.00641166672802442	Inf	TRUE	TRUE	0.0162177452532382	0.0172313543315656	0.00988465287237098	0.00988465287237098	TRUE
0.00034475443131462	4.06614471068792e-05	"110-64-5"	"but-2-ene-1,4-diol"	7.22535	81	2.01512011802198	42.3791208791209	FALSE	FALSE	14	14	0	0	224369.997522	224369.997522	7717.04529275	7717.04529275	50062.5147135	50062.5147135	0.109375	0.109375	0	0	0.00198695019260045	0.00198695019260045	Inf	0.00198695019260045	0.00198695019260045	Inf	TRUE	TRUE	0.00753872278957229	0.008268276607918	0.00445558528037676	0.00474304239523978	TRUE
0.000277940909038372	0.000318103130788141	"111-13-7"	"octan-2-one"	7.6426	84	0.00471852568181817	62	FALSE	FALSE	11	11	0	0	315023.36538	315023.36538	6878.10285192656	6878.10285192656	51301.624034	51301.624034	0.0859375	0.0859375	0	0	0.00939991803700686	0.00939991803700686	Inf	0.00939991803700686	0.00939991803700686	Inf	TRUE	TRUE	0.022455359755072	0.0233190274379593	0.0136390967595786	0.0136390967595786	TRUE
0.000842743974380583	0.000443011780627183	"111-27-3"	"hexan-1-ol"	5.2787	87	0.0447877693589744	24.3333333333333	FALSE	FALSE	12	12	0	0	3032676.38178	3032676.38178	60559.8646180781	60559.8646180781	366993.42156	366993.42156	0.09375	0.09375	0	0	0.0138435475111589	0.0138435475111589	Inf	0.0138435475111589	0.0138435475111589	Inf	TRUE	TRUE	0.0292756988350738	0.0302680954057543	0.0176624571694097	0.0176624571694097	TRUE
1.88237563419139e-05	0.00849178875318718	"1125-21-9"	"4-oxoisophorone"	10.2012	90	0.0869824146049383	49.7401234567901	FALSE	FALSE	67	67	0	0	2726043.92256	2726043.92256	207271.085272914	207271.085272914	200087.8614	200087.8614	0.5234375	0.5234375	0	0	4.35889313665898e-07	4.35889313665898e-07	Inf	4.35889313665898e-07	4.35889313665898e-07	Inf	TRUE	TRUE	5.11179286026371e-06	5.62297214629008e-06	2.93234629193422e-06	3.22558092112764e-06	TRUE
0.000553705676674066	1.72263804790656e-05	"116-53-0"	"2-methylbutanoic acid"	5.1015	83	0.00344997897435897	48.1410256410256	FALSE	FALSE	8	8	0	0	1514485.95254	1514485.95254	27132.38925175	27132.38925175	105527.561136	105527.561136	0.0625	0.0625	0	0	0.036376538503316	0.036376538503316	Inf	0.036376538503316	0.036376538503316	Inf	TRUE	TRUE	0.0634131549584833	0.0670367638132538	0.0401770723767968	0.0407858158976573	TRUE
0.0536711692525298	0.000297336271226932	"120-72-9"	"indole"	12.55775	92	0.0252456288594739	24.7032967032967	FALSE	FALSE	64	64	2	4	4622731.7703	4622731.7703	314752.129401173	314752.129401173	202650.205895	202650.205895	0.5	0.5	0.125	0.102564102564103	3.90241966164134e-05	4.36120473572009e-06	9.40826155298836	3.90241966164134e-05	4.36120473572009e-06	9.40826155298836	TRUE	TRUE	0.000292185491231907	4.6882950908991e-05	0.000167610281791947	2.68940958702739e-05	TRUE
0.0005365691783814	9.7596122469335e-06	"120-92-3"	"cyclopentanone"	3.9064	92	34.456135812381	220.571428571429	FALSE	FALSE	5	5	0	0	135879.99974	135879.99974	2533.71543050234	2533.71543050234	32877.429512	32877.429512	0.0390625	0.0390625	0	0	0.0387130635675329	0.0387130635675329	Inf	0.0387130635675329	0.0387130635675329	Inf	TRUE	TRUE	0.0654272240027516	0.0680443129628617	0.0421289221176093	0.0427577119999617	TRUE
0.00296930967460797	0.0245510028800341	"122-78-1"	"2-phenylacetaldehyde"	8.5033	92	0.114500121974078	40.5856715567583	FALSE	FALSE	92	92	6	3	31402061.65854	31402061.65854	635020.557119447	635020.557119447	109029.252772	109029.252772	0.71875	0.71875	0.375	0.0769230769230769	0.0112673121788069	0.00884477638361981	20.4211383128717	0.0112673121788069	0.00884477638361981	20.4211383128717	TRUE	TRUE	0.0250600563976912	0.0227660753969774	0.0151596563860311	0.0133208013253012	TRUE
0.000367610560513659	0.00061556529041704	"123-35-3"	"β-mercene"	7.5137	84	0.0685149632857142	76.5333333333333	FALSE	FALSE	20	20	0	0	356709.773634	356709.773634	16277.6755161484	16277.6755161484	76719.719466	76719.719466	0.15625	0.15625	0	0	0.000113967353613825	0.000113967353613825	Inf	0.000113967353613825	0.000113967353613825	Inf	TRUE	TRUE	0.00063920820070363	0.000668263118917431	0.000383344734882867	0.000383344734882867	TRUE
0.00023662824005199	1.15042102664252e-05	"123-66-0"	"ethyl hexanoate"	7.7301	82.5	0.00447042566666666	86.2666666666667	FALSE	FALSE	6	6	0	0	241558.56053	241558.56053	3291.44298467031	3291.44298467031	37860.7361225	37860.7361225	0.046875	0.046875	0	0	0.0505771838671624	0.0505771838671624	Inf	0.0505771838671624	0.0505771838671624	Inf	TRUE	TRUE	0.074818053037359	0.0781015246718393	0.0527142479742256	0.0534673086595716	TRUE
0.00200365868956371	0	"13129-23-2"	"methyl furan-3-carboxylate"	6.2759	92	0.00238454595588236	13.4705882352941	FALSE	FALSE	17	17	0	0	250537.051936	250537.051936	5947.92063800781	5947.92063800781	27392.50272	27392.50272	0.1328125	0.1328125	0	0	0.00523223745144866	0.00523223745144866	Inf	0.00523223745144866	0.00523223745144866	Inf	TRUE	TRUE	0.0140616381507683	0.0149990806941528	0.0086041238090489	0.0086041238090489	TRUE
0.0261907016121032	3.28583201770606e-05	"134-20-3"	"methyl 2-aminobenzoate"	13.2516	94	0.198830881876877	36.2897897897898	FALSE	FALSE	32	32	1	3	1906216.235	1906216.235	131425.407628164	131425.407628164	374123.65103	374123.65103	0.25	0.25	0.0625	0.0769230769230769	1.69071100391232e-05	4.64075548307893e-05	30.7553049122655	1.69071100391232e-05	4.64075548307893e-05	30.7553049122655	TRUE	TRUE	0.000145401146336459	0.000299328728658591	8.34084095263409e-05	0.00017170795287392	TRUE
0.00164565899312108	0	"13894-62-7"	"methyl (Z)-hex-3-enoate"	6.42345	83	0.0540726337777778	86.2666666666667	FALSE	FALSE	8	8	0	0	948867.7978	948867.7978	21555.9605504687	21555.9605504687	261616.536102	261616.536102	0.0625	0.0625	0	0	0.0126288730434616	0.0126288730434616	Inf	0.0126288730434616	0.0126288730434616	Inf	TRUE	TRUE	0.027612281739094	0.029091511117974	0.0166881536645742	0.0169915746402938	TRUE
0	0.000180909775931499	"140-29-4"	"2-phenylacetonitrile"	10.08235	90.5	0.000468088888888888	12.7666666666667	FALSE	FALSE	10	10	0	0	467765.39289	467765.39289	9083.85329039531	9083.85329039531	80642.767335	80642.767335	0.078125	0.078125	0	0	0.0135691204258429	0.0135691204258429	Inf	0.0135691204258429	0.0135691204258429	Inf	TRUE	TRUE	0.0291736089155623	0.0301940986251798	0.0176160510791645	0.0176245167005674	TRUE
0.000229408058728463	0.00205960064005664	"141891-14-7"	"4-hydroxy-2,6,6-trimethyl-3-oxocyclohexene-1-carbaldehyde"	13.327	81	0.0304599537651822	109.255060728745	FALSE	FALSE	35	35	1	0	809028.19525	809028.19525	45109.3843778625	45109.3843778625	108255.29654	108255.29654	0.2734375	0.2734375	0.0625	0	5.79376623331127e-05	4.31477428622462e-05	58.0636868648182	5.79376623331127e-05	4.31477428622462e-05	58.0636868648182	TRUE	TRUE	0.000360750472286691	0.000292950464696303	0.000206942131389265	0.000168049103779275	TRUE
0.000621534958627922	4.51898505032769e-05	"15186-51-3"	"rosefuran"	9.3667	80	0.00326755027777782	42.0277777777778	FALSE	FALSE	8	8	0	0	225123.605189	225123.605189	8819.23749788281	8819.23749788281	142168.322453	142168.322453	0.0625	0.0625	0	0	0.00404300967490815	0.00404300967490815	Inf	0.00404300967490815	0.00404300967490815	Inf	TRUE	TRUE	0.0119441179032729	0.012417815430075	0.0071233979986477	0.0071233979986477	TRUE
0.000293750826583834	0	"1576-95-0"	"(Z)-pent-2-en-1-ol"	3.6596	78.5	8.46855021433333	91.6555555555556	FALSE	FALSE	10	10	0	0	197162.284215	197162.284215	5261.26624527734	5261.26624527734	34228.2651822	34228.2651822	0.078125	0.078125	0	0	0.0100194530105805	0.0100194530105805	Inf	0.0100194530105805	0.0100194530105805	Inf	TRUE	TRUE	0.0235001716066342	0.0243869705351864	0.0142584523612107	0.0142584523612107	TRUE
0.00169741762426947	0.00199789247767267	"1629-58-9"	"pent-1-en-3-one"	3.2782	78	0.029732732	1.3	FALSE	FALSE	5	5	0	0	2393319.25476	2393319.25476	46187.8126658594	46187.8126658594	791820.15696	791820.15696	0.0390625	0.0390625	0	0	0.0300460128759599	0.0300460128759599	Inf	0.0300460128759599	0.0300460128759599	Inf	TRUE	TRUE	0.0545906431126596	0.0578497859850572	0.0342062300434005	0.0347407023878287	TRUE
0.000624242324878592	6.67712085409014e-06	"17301-29-0"	"3,7-dimethylundecane"	13.0075	83	6.1492072	52.25	FALSE	FALSE	9	9	0	0	294089.17436	294089.17436	6156.30682429219	6156.30682429219	35611.394289	35611.394289	0.0703125	0.0703125	0	0	0.0165300381738226	0.0165300381738226	Inf	0.0165300381738226	0.0165300381738226	Inf	TRUE	TRUE	0.0343931439423083	0.0355395820737185	0.0207325902519131	0.0207325902519131	TRUE
0.00335120215231983	0.000215258479868174	"17312-83-3"	"5,7-dimethylundecane"	12.3493	85	16.4409326483987	14.1470588235294	FALSE	FALSE	14	14	0	1	270474.20209	270474.20209	12709.4556842422	12709.4556842422	92102.373967	92102.373967	0.109375	0.109375	0	0.0256410256410256	0.000613518685244217	0.0230498869085858	Inf	0.000613518685244217	0.0230498869085858	Inf	TRUE	TRUE	0.00247324719989075	0.045745160172424	0.00146452847445394	0.027074470337069	TRUE
0.00027064012884186	0.000688335740440004	"18829-55-5"	"hept-2-enal"	6.9183	83	0.0205013992885375	68.6916996047431	FALSE	FALSE	23	23	0	0	274775.394314	274775.394314	17289.4150889062	17289.4150889062	83344.764384	83344.764384	0.1796875	0.1796875	0	0	1.25866145605888e-05	1.25866145605888e-05	Inf	1.25866145605888e-05	1.25866145605888e-05	Inf	TRUE	TRUE	0.000115976662736854	0.000115976662736854	6.65292483916839e-05	6.65292483916839e-05	TRUE
0.00124386784775988	0	"192823-15-7"	"2,3,5,8-tetramethyldecane"	12.3822	81.5	1.722968852	135.2	FALSE	FALSE	5	5	0	0	312758.94508	312758.94508	7748.220782625	7748.220782625	204528.19522	204528.19522	0.0390625	0.0390625	0	0	0.0195453822545749	0.0195453822545749	Inf	0.0195453822545749	0.0195453822545749	Inf	TRUE	TRUE	0.0376321538931367	0.0400214969974628	0.0229580680450562	0.0233283594651377	TRUE
0.022833369667883	0.000153454639677335	"19945-61-0"	"(3E)-4,8-dimethylnona-1,3,7-triene"	9.7119	82	0.0372461171659919	57.7165991902834	FALSE	FALSE	29	29	1	0	1595955.689724	1595955.689724	101521.965002241	101521.965002241	284970.204	284970.204	0.2265625	0.2265625	0.0625	0	0.00042213860542347	3.88043699373032e-05	10.0965840640084	0.00042213860542347	3.88043699373032e-05	10.0965840640084	TRUE	TRUE	0.00194485286070099	0.000292950464696303	0.00115697247412358	0.000168049103779275	TRUE
0	0.00365165464447327	"20547-99-3"	"2,2,6-trimethylcyclohexane-1,4-dione"	10.5928	87	0.0343608251097561	47.9756097560976	FALSE	FALSE	38	38	0	0	1072625.60082	1072625.60082	72945.3507273984	72945.3507273984	183553.4295455	183553.4295455	0.296875	0.296875	0	0	2.04530193723593e-06	2.04530193723593e-06	Inf	2.04530193723593e-06	2.04530193723593e-06	Inf	TRUE	TRUE	2.19869958252862e-05	2.3985813627585e-05	1.26126952796216e-05	1.37593039414053e-05	TRUE
8.15317011269137e-05	0.000223125313785809	"2216-34-4"	"4-methyloctane"	5.8859	84	9.32728010686813	22.7967032967033	FALSE	FALSE	13	13	0	0	170838.615096	170838.615096	5175.55502610234	5175.55502610234	28334.991216	28334.991216	0.1015625	0.1015625	0	0	0.00279069928965247	0.00279069928965247	Inf	0.00279069928965247	0.00279069928965247	Inf	TRUE	TRUE	0.0100000057879213	0.0105882414225049	0.0059003356409795	0.00607387492453772	TRUE
0.00081710935815725	0	"2396-77-2"	"methyl (E)-hex-2-enoate"	7.0968	83	0.0350378341818181	120.163636363636	FALSE	FALSE	10	10	0	0	187909.88172	187909.88172	6545.17135256641	6545.17135256641	78996.934158	78996.934158	0.078125	0.078125	0	0	0.00332132364713697	0.00332132364713697	Inf	0.00332132364713697	0.00332132364713697	Inf	TRUE	TRUE	0.0108280696523669	0.0110921689121808	0.0063629496085378	0.0063629496085378	TRUE
0.00436180286671203	0.000534478324966828	"2415-72-7"	"propylcyclopropane"	5.3136	89	0.830345685579832	34.1394957983193	FALSE	FALSE	33	33	0	0	807717.93344	807717.93344	54395.48151075	54395.48151075	142384.97304	142384.97304	0.2578125	0.2578125	0	0	5.60790539238848e-06	5.60790539238848e-06	Inf	5.60790539238848e-06	5.60790539238848e-06	Inf	TRUE	TRUE	5.56476765860088e-05	5.56476765860088e-05	3.19219230028267e-05	3.19219230028267e-05	TRUE
0.000429180150242228	9.35129319398318e-05	"2437-56-1"	"tridec-1-ene"	13.8474	90.5	0.262825551742424	4.63636363636364	FALSE	FALSE	12	12	0	0	177943.264506	177943.264506	10618.8665839141	10618.8665839141	113552.78634	113552.78634	0.09375	0.09375	0	0	0.000315267385659135	0.000315267385659135	Inf	0.000315267385659135	0.000315267385659135	Inf	TRUE	TRUE	0.00156421125961648	0.00162677971000114	0.000933191461551041	0.000933191461551041	TRUE
0.00869847786322464	4.00693690847929e-05	"26456-76-8"	"3,5,5-trimethylhex-2-ene"	7.23525	79	0.0164762443710359	5.04598308668076	FALSE	FALSE	44	44	0	0	2821566.3793	2821566.3793	121764.722854828	121764.722854828	151475.211176	151475.211176	0.34375	0.34375	0	0	5.87268210699264e-05	5.87268210699264e-05	Inf	5.87268210699264e-05	5.87268210699264e-05	Inf	TRUE	TRUE	0.000360750472286691	0.000360750472286691	0.000206942131389265	0.000206942131389265	TRUE
0.0745854112209838	0.000660240790813446	"28115-85-7"	"unknown benzenoid"	11.21545	79	1.88136505054563	5.32118055555556	FALSE	FALSE	60	60	0	4	7258351.4388	7258351.4388	551285.141436812	551285.141436812	416235.32971	416235.32971	0.46875	0.46875	0	0.102564102564103	4.30051536818197e-07	0.000572199876451743	Inf	4.30051536818197e-07	0.000572199876451743	Inf	TRUE	TRUE	5.11179286026371e-06	0.00246045946874249	2.93234629193422e-06	0.0014114263619143	TRUE
